"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Chile","CHL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-0.648839041938956","5.38788076848617","-0.296565156091972","3.75582685808098","9.47327885080273","10.5335157315519","1.69731258743116","4.42628650894963","6.94569307112059","5.89993461740887","12.4272358449145","5.68238278272142","1.7444449951916","9.59896884514571","-10.291572360456","-0.106361926474534","3.84796335301655","6.76458666155429","9.15222440463839","-8.09837541437834","-3.14809867177961","-1.84359339837182","-1.21077283383418","-0.803641277982464","2.61925246202725","1.08518388098702","-2.57550538373297","3.59136126082645","3.76007739558375","0.828701072230317","3.57686202211815","5.59281358206147","4.31199346150287","1.93834503498161","4.17460215274488","3.98059857987279","4.53674879391319","0.513530693089876","1.86100954662305","2.0031451013258","1.99844458874716","1.92555141930315","0.795656591167088","4.85219755201152","4.67361803523995","5.99500974876807","6.71770174970727","-0.205638160771798","9.48184806175725","3.67424437142145","2.59753882280818","3.42608118672456","2.93743721511721","4.14647147826786","4.96945669965316","7.59493285657442","4.66678247571298","3.07126951670209","0.515091550656251","-4.00805390333112","10.3117485109842",
"China","CHN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7195873782417","4.10645012130482","-10.5505931965396","35.606372766483","-17.1798187729636","10.1704221779053","5.35331952387264","7.83370671689221","16.2840748725468","","","","1.29104047244721",
"Cameroon","CMR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","3.24675001949883","5.34589087049227","5.67165406064956","2.25988229491314","18.1684883920134","7.02580352027837","-0.813730057745815","5.07722354895918","14.075629514866","-3.86733924674245","-2.29891435880837","14.7058266587639","9.05990535428585","15.0469031852592","-4.90421060282257","12.0342160918604","-13.0435526656948","15.2949751800244","5.82524889769178","5.62891172618842","6.99999799433209","7.59999741177704","13.5000029118112","7.69999587500325","7.40000124942637","27.8000003657041","1.80000017045035","-13.2999991405817","-2.49999998651403","13.0000050378235","9.20000180868644","-16.8000038409301","-4.97783875570207","-2.04196551106666","4.50543422039038","9.25445134062085","1.25748561620233","6.65382690787462","3.92677876435741","3.44915680657915","9.38864626508078","-0.187327843757089","7.9264780618641","4.27827148435193","3.09229186835118","4.12291055926603","12.8440087207656","10.0451087031152","6.70770985008554","6.89519216910884","5.64618025248703","5.97369297589334","5.75162414655306","4.5722437961862","5.24091602842438","3.0389368918523","0.0586529576525692","4.57550857476645","3.77663612116362","1.0975464447607","3.04227122997125",
"Congo, Dem. Rep.","COD","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-68.2379331187168","9.89398639614814","-14.7909961066864","15.646261824955","-44.5594433513041","-18.5185192381482","-11.8181381644502","-34.4827586206897","63.2963988919668","-11.7896522476675","53.3653846153846","23.4699059561129","24.8930481962277","7.75368994643382","19.9846744695694","-17.2317012562943","63.5818574341425","5.77870064293813","31.4167139615247","4.55261217140084","4.85122902010473","2.59003621724571","-29.5998826994503","-32.8398972280965","10.1607807714763","6.56174801627564","4.12062737631172","21.7471708538064",
"Congo, Rep.","COG","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","2.98507585960573","8.69565635269282","3.99999103356421","7.69231175638967","3.57142891342966","10.6664823129883","5.42152687198249","8.00003056451648","3.17486675698258","14.8715647953428","5.80383166316554","5.90686600519589","5.5777083456199","6.03789944698363","5.33791756734044","-2.36487255837109","-0.345856808185502","5.55546536386768","6.25010997562758","13.3125653386338","4.64479477321792","25.4271684331746","16.4119211371139","12.4252180395068","6.80135470442013","-2.08954227157857","-13.7195311328304","-3.29795089605037","4.62846511003363","6.00000002770604","38.0165003232554","-7.55703119834308","-0.661700214835221","-25.207962655751","-30.6798411156108","-71.4635889872131","398.851121095553","67.0116293452938","-59.2933013395308","16.0557636667945","3.1517600309825","165.168078760993","-10.2385169136781","0.561883773860416","10.7313623194949","11.5088668332999","28.5390667201142","-11.3445152204894","-7.16343097731588","11.3561988966527","35.7892793121704","11.8096078074107","3.26536410638025","8.25643228377582","-10.5702776141063","-13.7722134597285","-16.8476556181721","-4.67911257059708","-18.6629589972565","-33.0746019547214","16.8731516265686",
"Colombia","COL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","5.4933346144191","8.3480762512784","5.76261569070189","1.34561079756035","6.51395927068255","4.17925712507703","2.61490405940941","3.33536267204275","5.02461810461865","9.42821653230219","26.2321493935285","-4.72239948765079","10.1838884476346","-2.29615097747249","2.30769231021173","3.79256965878196","4.74059869692903","9.16395443519616","12.3916891877717","12.666832463249","3.72121256457231","4.64468760676225","-0.599938990300643","4.12262156604481","4.49975437847921","1.39929173654134","5.59255767877842","9.85072442661614","5.6220940294978","3.08775116315239","3.24976446593608","10.5634887716512","3.43519223136116","15.2283843154789","7.25696205723906","23.939401686001","15.7566586006957","2.05528251146177","3.63749186884334","-0.28053484929552","2.21518300755659","-0.57097979285345","1.82097645317761","6.39047299562441","5.17735861498487","5.21349911190055","4.56890497542003","4.69732780554585","4.76290338497978","5.22578745952312","6.47695354900797","4.80709608937373","8.89546252193531","4.67604699988951","4.85071344370745","1.82400912843575","3.64282065226347","7.35154989147976","5.27438347033993","-0.613427880015763","10.3278226602796",
"Comoros","COM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","3.86492366058366","6.38362109552104","4.82102947943757","4.11026127145566","2.28037383166262","1.86721332269768","1.63798885990232","2.68752014680291","-3.18067679082812","5.09139187362","-5.39559901938485","8.53092365553216","3.00593750723937","-5.27668232541964","3.61012949794015","-1.29166811116571","4.03033431447722","1.28266864809095","1.92412362435022","10.8480814112858","2.33292764518262","2.32478551920143","2.10410362571558","1.91960146438734","2.83740071422041","2.64690376695194","-5.24935611182407","9.3336815644282","11.988653329352","0.583917610985196","2.97346265122698","1.28158562323306","-1.64840775177363","9.53998554986664","1.22305273762113","4.89971340928119","5.93922656874601","0","3.50565530684736","4.11581620863981","1.45359268122166",
"Cabo Verde","CPV","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84044230379375","7.25146885218861","1.99132601052429","6.04059422851182","-5.92929787387965","1.93742496864103","5.16001694972638","3.77004200226574","-5.52962044788026","7.68129345916986","2.16230193183402","4.81143166319859","0.799729023764058","30.0866643469151",
"Costa Rica","CRI","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","17.6047120410751","8.62548692295036","19.3391393447093","-3.75617085236787","14.5182872409345","4.55696203010464","1.93704600288653","1.82715147368533","5.90346311944749","11.7587258609612","12.0072771354746","7.03844071410929","6.05715731067649","8.44163586612841","5.66245189313848","7.80437044739951","8.7548262583834","3.66557202354521","7.71404109611953","1.45457435713867","-5.60952679452861","-2.54814076939974","-2.93842091847532","3.88732888809595","1.05583241891061","2.39886325448377","2.2039017245795","3.00295503396602","3.49693727256377","2.0002996712263","-0.903415351160618","3.25823674932802","5.43064075294465","2.05255013258545","-0.400881952765289","0.838960981230727","4.10139044523999","1.95049249386774","1.88938800910599","2.21941917516344","4.39506431307794","2.15335846259335","1.91429269739729","1.08561611154366","1.09869103784952","3.19811057061578","2.4870184075874","5.23802919893042","6.21361751628757","4.32478452680158","1.06238523930674","1.12244456995766","3.36789218085561","2.94251059791229","2.3848728625709","2.34300719119955","1.96344263339358","0.561893500736261","5.89642939920903","0.609511165614137","1.07710118132125",
"Caribbean small states","CSS","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","8.5862024633899","4.82535996293399","3.42986443846505","0.975755670948701","9.50377570073509","5.42817205416786","8.68951668463865","6.57415314813497","1.05830572641972","-4.6655905961611","19.5405095539712","8.79699242833625","5.37873255034881","7.84886111106306","2.92666887686219","-1.59531659434035","-2.45087355418082","4.09229127256228","0.3834642615588","-0.471251054690498","-10.4471190315373","-5.2291119167111","-1.06506553658774","-1.9159711365849","-0.607578295074148","3.99838548268501","2.67922498145164","0.120411641128854","5.10564025338864","3.04131315224829","3.27538584921348","4.13105571203647","7.28453822120565","8.56249498870589","10.400184585571","7.88930241201129","10.4677438919197","2.55337339592086","1.72426231873601","2.25374310480693","-1.16368680641183","-0.639376218323591","0.761202228674577","-0.981308411214954","0.0471920717319421","-0.212264150943398","2.17442684944457","1.29539671524404","3.9278374058004","-10.0783710539808","14.9621242974668",
"Curacao","CUW","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","15.9677263524709","1.11265200404351","-0.962859308716759","4.3750168128846","8.5162813290431","7.4187677968669","3.93834969189952","6.20539563281316","3.82625577035505","3.8346721015196","3.59711116966702","27.962964988891","8.50217405840077","3.10103861719639","17.2056895872546","2.92493744755684","13.8874042550845","-14.4067801034956","4.42794221013915","-9.64368577063188","7.21820224930414","11.0153799603359","14.7030185485647","3.54283475853994","-3.18164829586627","7.64565165209781","4.99916031115957","7.81288228419984","-1.77845591124283","2.32813192293135","7.1734917937551","3.37657231032746","6.35605462476721","6.26162799173929","0.652010660203487","1.58497232036052","-2.4068954657794","-4.80685833003861","-7.47391949893839","1.41096030935421","0.239035063607076","1.83253604711511","3.60388724084008","11.9322789521619","11.6273354695195","6.61357220531337",
"Czechia","CZE","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12.2903095888785","-6.71763760590542","3.62562540172344","4.01926687528898","-1.91053135915365","-0.137921582978208","3.14548047962555","-2.62931424947912","3.0635829747645","-0.640060931318274","2.65438486664196","8.25630984185986","6.11946933175962","-1.76631530545795","1.09791139511944","0.696923235420684","0.645037042386605","1.29974502609535","2.89717507721076","0.771250108998458","-3.51010026255445","-1.93211519059784","2.41549962639471","1.00168474774603","1.7692382853394","2.53616976529942","1.80305008076105","3.92941377430014","2.52446394255081","4.15511867583724","1.54053043420778",
"Germany","DEU","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","6.3796986292225","4.91697550025427","6.17701033221674","5.57163537400747","4.48252002950566","2.12542982424344","2.10688677874924","4.15198783494914","3.97438591870997","3.47391756656448","4.58118317191966","-1.04144541864763","-0.466526899052667","1.20994033048298","0.818523684521821","1.43147199184092","0.621380312223891","1.46535492629192","-2.12502509035261","2.01306840087764","3.31645742912919","5.60206913762626","0.749603187255317","3.36242716038532","2.21483988461915","2.66792891671115","0.896980539463783","2.37939476671893","1.23866736396899","1.61453027718936","0.546177767990173","1.20987687468867","0.731886232809444","-0.593364168883852","0.59690599518116","1.11407046397383","1.70059807889808","3.72115076627463","3.15622113781325","1.41976607984297","0.965816388353915","1.27902064957195","1.41143894961162","1.69527007197546","2.90183243444663","4.03999946300435","1.66282225819599","0.803630838404089","2.59801137662565","3.9857392900627","3.79780284691782",
